,ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,year,month,day,hour
49847,1,992010 0:00,154.6,71,70,68,71,76,74,74,75,66,74,69,68,70,79,70,79,66,81,72,74,78,73,74,72,72,2010,9,9,0
49848,1,992010 1:00,137.8,69,70,67,69,77,73,73,75,64,73,66,66,67,79,69,80,64,81,71,74,76,72,72,71,72,2010,9,9,1
49849,1,992010 2:00,127.8,68,70,68,70,75,72,72,75,63,72,67,64,65,79,67,78,64,79,69,74,75,73,72,69,71,2010,9,9,2
49850,1,992010 3:00,121.1,67,66,66,67,75,71,72,75,61,73,63,64,62,79,65,78,64,78,62,74,75,70,71,67,70,2010,9,9,3
49851,1,992010 4:00,116.4,66,64,66,67,73,69,71,73,63,71,62,63,62,78,63,77,64,77,58,74,74,68,69,64,66,2010,9,9,4
49852,1,992010 5:00,113.9,65,64,64,68,73,70,71,73,63,69,63,61,60,77,62,76,63,76,63,72,72,66,68,63,64,2010,9,9,5
49853,1,992010 6:00,117.3,65,64,65,66,72,69,70,72,61,68,63,59,62,75,61,74,62,74,60,70,71,64,67,61,64,2010,9,9,6
49854,1,992010 7:00,130.2,63,61,64,64,71,69,67,71,61,67,58,57,62,74,61,72,61,72,63,70,71,65,64,60,59,2010,9,9,7
49855,1,992010 8:00,134.1,66,64,61,69,74,71,70,72,61,69,64,57,64,74,65,73,63,73,65,72,72,66,67,62,65,2010,9,9,8
49856,1,992010 9:00,141.1,71,70,66,73,78,74,73,75,64,73,70,64,70,76,72,77,71,75,69,75,74,70,73,71,71,2010,9,9,9
49857,1,992010 10:00,151.0,78,73,69,78,80,76,75,79,66,78,74,72,75,77,78,80,76,78,74,78,74,73,79,79,77,2010,9,9,10
49858,1,992010 11:00,161.1,82,75,71,80,82,77,79,82,68,80,77,75,78,78,81,83,78,80,77,80,75,79,83,82,80,2010,9,9,11
49859,1,992010 12:00,175.1,85,79,75,82,85,78,80,85,70,84,79,79,80,80,82,84,80,80,79,83,76,81,85,84,82,2010,9,9,12
49860,1,992010 13:00,183.8,85,84,77,84,87,79,83,85,72,85,82,81,82,81,86,84,83,81,81,85,78,82,86,87,86,2010,9,9,13
49861,1,992010 14:00,195.7,87,84,78,87,88,81,85,89,75,88,82,82,83,81,85,88,84,81,81,86,77,84,89,88,88,2010,9,9,14
49862,1,992010 15:00,206.6,89,84,79,88,89,81,86,89,73,90,84,84,84,80,87,88,88,82,82,87,82,86,92,91,87,2010,9,9,15
49863,1,992010 16:00,214.5,90,88,81,88,88,81,87,90,73,89,84,84,84,80,88,88,88,81,83,86,81,86,92,90,89,2010,9,9,16
49864,1,992010 17:00,221.1,90,88,82,89,88,82,87,90,73,89,85,84,83,80,87,89,88,80,84,87,80,88,90,90,89,2010,9,9,17
49865,1,992010 18:00,222.3,89,84,79,88,87,78,86,88,73,88,83,82,82,79,86,85,88,80,84,85,78,86,89,88,87,2010,9,9,18
49866,1,992010 19:00,212.2,86,81,75,83,84,73,78,85,70,86,80,81,79,78,81,82,83,78,81,80,76,82,86,85,84,2010,9,9,19
49867,1,992010 20:00,196.0,77,75,73,79,79,71,72,79,68,79,76,72,71,77,74,78,76,76,77,73,75,70,81,80,79,2010,9,9,20
49868,1,992010 21:00,190.1,72,70,70,74,75,70,69,76,64,74,74,68,68,77,70,76,69,76,75,72,72,70,74,74,67,2010,9,9,21
49869,1,992010 22:00,171.8,69,70,70,74,74,70,67,74,63,70,73,66,65,77,66,74,70,78,72,71,72,64,69,69,63,2010,9,9,22
49870,1,992010 23:00,149.9,67,64,68,71,70,69,70,70,64,67,69,64,62,77,66,75,65,78,71,67,67,63,65,67,62,2010,9,9,23
49871,1,9102010 0:00,130.2,65,64,67,73,70,68,68,71,64,65,68,63,69,76,71,74,64,79,68,69,64,63,67,69,62,2010,9,10,0
49872,1,9102010 1:00,115.8,64,64,66,72,68,68,64,70,64,64,65,63,65,71,71,73,64,76,64,67,69,61,67,68,58,2010,9,10,1
49873,1,9102010 2:00,107.7,66,64,67,72,69,70,64,70,63,60,62,61,65,73,69,72,62,73,64,65,71,59,67,68,60,2010,9,10,2
49874,1,9102010 3:00,103.3,65,63,66,68,70,68,60,69,59,62,63,61,64,72,67,72,61,71,62,64,71,61,69,66,62,2010,9,10,3
49875,1,9102010 4:00,101.1,64,63,64,69,69,67,61,71,57,62,61,61,61,71,65,71,60,69,61,64,71,59,69,66,64,2010,9,10,4
49876,1,9102010 5:00,101.5,63,61,65,70,72,68,64,69,57,63,61,61,58,71,63,69,62,67,60,64,70,61,67,64,61,2010,9,10,5
49877,1,9102010 6:00,107.5,62,57,65,68,70,66,65,68,63,65,59,57,57,71,61,71,63,70,59,65,69,59,64,62,59,2010,9,10,6
49878,1,9102010 7:00,122.2,60,55,63,67,69,66,66,65,61,64,59,55,54,71,59,69,62,68,58,63,67,59,61,60,57,2010,9,10,7
49879,1,9102010 8:00,126.0,62,61,64,67,68,66,67,65,63,65,61,57,60,73,63,67,64,71,61,66,68,63,64,63,62,2010,9,10,8
49880,1,9102010 9:00,131.1,67,64,64,69,70,69,69,68,66,68,66,63,65,75,68,73,68,75,67,70,69,68,68,67,68,2010,9,10,9
49881,1,9102010 10:00,135.6,73,70,66,73,74,72,73,73,66,72,69,70,69,76,72,76,72,77,69,74,70,72,72,71,72,2010,9,10,10
49882,1,9102010 11:00,142.8,77,73,72,76,77,74,75,76,70,75,72,73,72,76,75,81,75,79,72,77,72,73,75,74,75,2010,9,10,11
49883,1,9102010 12:00,149.5,79,73,76,79,80,75,77,79,73,78,75,73,73,76,78,82,77,79,76,79,73,77,78,76,76,2010,9,10,12
49884,1,9102010 13:00,153.9,83,75,79,79,83,76,78,81,75,80,77,77,75,77,81,84,80,80,76,81,74,77,80,79,79,2010,9,10,13
49885,1,9102010 14:00,164.0,85,75,81,83,85,77,79,83,77,81,81,79,77,76,82,85,82,80,81,82,75,79,82,83,81,2010,9,10,14
49886,1,9102010 15:00,172.5,87,79,83,84,87,79,80,85,77,83,81,82,78,76,84,86,85,80,82,84,76,81,84,83,82,2010,9,10,15
49887,1,9102010 16:00,181.4,88,79,79,87,87,79,81,85,77,85,83,82,79,75,85,84,86,81,82,85,76,81,85,85,82,2010,9,10,16
49888,1,9102010 17:00,188.8,87,79,76,86,87,79,82,86,73,85,83,82,80,75,85,82,85,79,83,84,73,81,85,85,83,2010,9,10,17
49889,1,9102010 18:00,189.8,87,79,75,86,87,74,81,85,70,83,82,82,78,73,83,81,84,77,82,81,73,81,86,85,82,2010,9,10,18
49890,1,9102010 19:00,182.4,84,75,73,85,81,71,77,81,68,82,80,77,75,70,80,79,79,75,79,77,71,75,82,81,80,2010,9,10,19
49891,1,9102010 20:00,168.5,77,70,71,80,75,67,71,75,66,77,76,72,68,67,74,76,75,72,75,73,71,70,78,77,70,2010,9,10,20
49892,1,9102010 21:00,163.9,74,64,69,82,71,66,68,72,64,68,75,70,68,66,70,71,73,70,71,71,71,64,69,69,63,2010,9,10,21
49893,1,9102010 22:00,150.1,74,64,68,81,69,67,65,71,61,69,74,70,66,65,68,70,73,69,74,69,72,61,68,72,63,2010,9,10,22
49894,1,9102010 23:00,136.3,73,64,67,79,68,64,62,68,59,66,74,68,62,66,67,70,72,68,73,67,72,64,67,71,59,2010,9,10,23
49895,1,9112010 0:00,121.0,74,57,65,79,67,61,63,68,61,65,74,64,61,67,65,70,72,67,71,71,72,64,67,66,62,2010,9,11,0
49896,1,9112010 1:00,107.2,72,55,64,78,68,57,66,68,59,64,68,70,60,67,67,70,72,68,70,71,69,61,68,70,62,2010,9,11,1
49897,1,9112010 2:00,99.1,72,55,64,78,69,58,66,68,61,62,68,72,60,67,68,71,72,68,72,70,59,61,69,69,60,2010,9,11,2
49898,1,9112010 3:00,81.0,71,54,64,76,70,61,65,70,61,62,66,68,59,67,68,69,71,68,70,70,57,61,70,69,59,2010,9,11,3
49899,1,9112010 4:00,85.6,71,54,64,74,71,57,66,69,61,64,64,68,56,65,67,71,70,68,68,69,54,57,68,67,57,2010,9,11,4
49900,1,9112010 5:00,93.3,71,54,64,73,71,56,66,68,59,65,65,70,56,66,65,72,69,68,66,69,54,54,68,67,56,2010,9,11,5
49901,1,9112010 6:00,94.3,70,52,64,73,71,56,68,68,59,65,64,68,56,62,65,71,68,68,66,70,54,55,67,66,58,2010,9,11,6
49902,1,9112010 7:00,97.5,70,54,65,72,71,56,68,67,57,65,62,66,57,63,65,69,67,69,64,69,54,54,67,66,56,2010,9,11,7
49903,1,9112010 8:00,105.4,69,55,66,71,71,62,69,68,57,67,62,66,60,69,65,69,67,71,63,69,58,61,67,67,63,2010,9,11,8
49904,1,9112010 9:00,117.2,71,64,66,73,71,67,71,69,59,68,63,66,63,73,66,69,70,72,64,71,66,66,67,68,66,2010,9,11,9
49905,1,9112010 10:00,127.0,75,70,67,73,75,72,74,70,59,71,66,68,65,75,69,72,70,74,66,72,73,72,69,70,68,2010,9,11,10
49906,1,9112010 11:00,134.8,76,73,65,73,79,75,73,73,59,74,70,70,67,76,71,75,70,77,70,74,74,72,72,72,70,2010,9,11,11
49907,1,9112010 12:00,140.4,77,75,64,74,82,75,74,76,59,77,72,72,70,76,73,78,69,78,72,76,74,73,76,73,72,2010,9,11,12
49908,1,9112010 13:00,144.4,78,75,65,74,83,77,75,80,59,78,72,72,71,77,77,80,69,76,68,77,74,73,79,75,76,2010,9,11,13
49909,1,9112010 14:00,151.1,79,75,66,69,86,79,75,80,59,79,72,72,75,77,76,81,68,75,66,78,74,73,81,76,75,2010,9,11,14
49910,1,9112010 15:00,153.4,79,75,66,69,85,78,75,82,59,82,70,70,73,78,78,81,68,76,66,79,75,73,80,78,77,2010,9,11,15
49911,1,9112010 16:00,153.8,72,73,68,72,84,76,76,82,59,80,69,70,74,77,74,81,68,76,66,79,75,75,80,78,76,2010,9,11,16
49912,1,9112010 17:00,157.0,73,73,69,75,83,75,75,82,61,79,67,72,72,76,74,81,69,77,66,77,74,75,79,75,76,2010,9,11,17
49913,1,9112010 18:00,155.7,74,73,69,74,81,73,74,81,59,77,68,72,71,72,73,79,69,75,66,76,75,73,73,75,76,2010,9,11,18
49914,1,9112010 19:00,151.9,73,70,68,73,74,71,73,75,59,76,68,70,70,72,73,78,69,74,66,75,71,72,72,72,74,2010,9,11,19
49915,1,9112010 20:00,154.0,72,70,66,71,74,70,73,74,59,75,68,70,68,70,73,75,67,74,64,74,70,72,72,70,73,2010,9,11,20
49916,1,9112010 21:00,154.4,72,70,65,71,73,70,73,73,59,74,67,70,65,70,72,74,67,75,64,74,70,70,72,70,67,2010,9,11,21
49917,1,9112010 22:00,145.9,72,66,65,70,74,71,71,72,59,73,66,68,64,70,69,75,66,76,64,73,70,68,72,68,65,2010,9,11,22
49918,1,9112010 23:00,134.5,72,64,65,69,74,70,72,72,59,72,67,68,64,70,68,75,66,76,64,75,70,64,72,68,65,2010,9,11,23
49919,1,9122010 0:00,120.8,72,64,64,69,74,70,70,72,59,68,66,68,64,70,68,76,65,72,64,75,70,64,73,68,64,2010,9,12,0
49920,1,9122010 1:00,109.6,72,64,66,68,74,67,71,72,61,67,66,68,64,70,67,78,65,71,64,74,70,64,72,68,65,2010,9,12,1
49921,1,9122010 2:00,102.4,72,64,65,68,75,65,72,72,63,67,65,66,64,71,67,78,65,72,64,74,68,64,72,69,64,2010,9,12,2
49922,1,9122010 3:00,97.9,72,64,64,68,75,64,70,73,66,68,65,66,64,71,67,78,65,74,64,73,65,64,72,69,65,2010,9,12,3
49923,1,9122010 4:00,96.0,71,64,65,68,75,65,70,73,66,68,65,66,64,70,67,77,65,74,63,73,63,66,72,69,65,2010,9,12,4
49924,1,9122010 5:00,95.6,70,64,65,67,75,65,69,73,64,68,65,66,64,73,67,77,65,73,63,73,63,66,72,69,66,2010,9,12,5
49925,1,9122010 6:00,97.4,69,64,64,66,74,65,70,73,66,68,64,66,64,72,66,76,65,75,63,74,64,66,72,67,66,2010,9,12,6
49926,1,9122010 7:00,102.0,68,64,63,66,73,67,72,73,64,69,64,66,64,73,66,75,65,73,63,74,64,66,72,67,67,2010,9,12,7
49927,1,9122010 8:00,110.4,68,64,65,65,73,66,72,73,66,70,64,66,65,73,67,75,65,75,63,75,65,68,71,67,67,2010,9,12,8
49928,1,9122010 9:00,125.5,70,64,68,66,74,67,74,74,66,70,66,66,65,73,68,76,66,77,64,75,66,70,74,67,67,2010,9,12,9
49929,1,9122010 10:00,136.9,72,66,71,68,75,68,73,76,68,72,68,68,68,73,71,75,69,77,66,75,66,70,76,69,68,2010,9,12,10
49930,1,9122010 11:00,140.4,76,70,73,77,77,69,75,80,70,75,76,73,73,75,77,78,77,77,75,78,67,72,79,77,71,2010,9,12,11
49931,1,9122010 12:00,142.4,82,72,76,83,82,70,78,82,68,78,79,79,77,75,81,80,82,78,81,80,67,73,83,81,76,2010,9,12,12
49932,1,9122010 13:00,147.3,86,70,77,86,84,70,78,85,70,83,80,81,79,76,85,84,85,79,81,82,67,75,85,83,80,2010,9,12,13
49933,1,9122010 14:00,153.7,87,72,78,85,86,71,81,86,70,87,80,81,82,76,84,88,85,80,81,84,68,75,87,83,85,2010,9,12,14
49934,1,9122010 15:00,159.0,90,73,78,88,88,71,82,88,72,87,82,82,83,76,83,89,86,81,82,86,69,79,87,86,86,2010,9,12,15
49935,1,9122010 16:00,162.5,90,73,77,89,87,71,82,88,72,88,85,84,81,76,86,88,87,82,82,86,69,81,88,84,85,2010,9,12,16
49936,1,9122010 17:00,164.9,88,75,77,88,86,70,80,88,72,86,82,84,82,76,87,89,86,82,81,86,69,79,87,88,83,2010,9,12,17
49937,1,9122010 18:00,165.8,87,75,76,87,87,70,78,85,70,86,83,82,80,73,84,87,84,80,81,85,69,79,85,84,83,2010,9,12,18
49938,1,9122010 19:00,162.1,83,73,73,82,83,69,74,82,66,83,80,81,77,72,80,83,81,76,79,80,69,73,83,84,78,2010,9,12,19
49939,1,9122010 20:00,160.8,77,70,69,75,78,69,72,78,64,77,75,72,71,72,75,80,71,72,73,76,69,72,80,80,73,2010,9,12,20
49940,1,9122010 21:00,163.6,71,64,65,72,75,69,71,76,63,74,73,70,70,72,70,78,66,71,70,74,69,70,77,77,69,2010,9,12,21
49941,1,9122010 22:00,151.1,68,64,62,69,73,69,68,74,61,72,72,66,68,71,71,73,65,70,68,72,70,64,72,70,69,2010,9,12,22
49942,1,9122010 23:00,135.9,63,64,62,68,72,70,69,72,59,70,70,64,67,71,72,72,64,68,66,70,69,64,69,69,67,2010,9,12,23
49943,1,9132010 0:00,119.7,62,64,60,61,70,68,67,69,57,69,68,63,66,72,69,69,66,68,63,69,70,64,70,67,67,2010,9,13,0
49944,1,9132010 1:00,108.0,61,64,60,66,69,68,66,68,57,68,66,63,67,71,67,69,66,68,63,68,70,63,69,66,66,2010,9,13,1
49945,1,9132010 2:00,101.2,58,64,59,63,66,68,67,67,57,67,65,61,65,71,65,68,64,69,63,68,70,64,63,64,66,2010,9,13,2
49946,1,9132010 3:00,97.0,58,64,59,64,65,67,66,66,57,66,63,59,64,71,64,67,64,69,61,66,69,64,63,65,65,2010,9,13,3
49947,1,9132010 4:00,95.5,57,64,56,60,67,67,67,65,57,66,63,57,62,71,63,66,60,68,59,67,69,64,61,65,64,2010,9,13,4
49948,1,9132010 5:00,97.2,57,64,56,58,66,66,67,65,55,65,62,55,61,71,65,65,60,68,57,67,69,64,61,64,63,2010,9,13,5
49949,1,9132010 6:00,103.7,55,63,56,60,66,66,67,64,55,64,61,55,62,70,65,65,57,68,55,67,68,63,60,63,64,2010,9,13,6
49950,1,9132010 7:00,119.4,56,63,55,60,65,66,65,63,55,65,61,55,61,70,63,66,56,68,54,66,68,63,62,63,63,2010,9,13,7
49951,1,9132010 8:00,123.3,57,63,56,63,65,67,64,64,57,64,63,55,63,72,64,67,58,69,57,67,68,63,64,65,64,2010,9,13,8
49952,1,9132010 9:00,124.8,65,64,60,69,69,67,67,66,61,66,69,63,65,74,71,67,66,70,64,69,69,64,71,69,65,2010,9,13,9
49953,1,9132010 10:00,130.5,73,68,65,74,73,70,70,73,64,70,72,70,71,75,74,74,72,70,70,72,70,70,75,73,70,2010,9,13,10
49954,1,9132010 11:00,139.6,77,70,70,77,76,73,73,78,66,74,76,73,73,74,78,78,75,73,73,75,72,73,78,78,74,2010,9,13,11
49955,1,9132010 12:00,147.7,80,73,72,81,79,76,75,80,70,78,78,77,76,75,80,80,79,76,79,77,74,75,79,80,77,2010,9,13,12
49956,1,9132010 13:00,155.1,83,75,75,82,81,78,77,81,72,81,80,81,78,76,81,82,80,78,81,80,76,79,82,81,80,2010,9,13,13
49957,1,9132010 14:00,164.5,83,79,77,84,82,79,79,82,73,82,82,82,80,76,85,84,83,78,82,80,76,79,84,85,82,2010,9,13,14
49958,1,9132010 15:00,172.4,86,79,77,85,84,80,80,84,75,83,83,82,81,77,85,84,84,80,82,82,78,81,86,86,83,2010,9,13,15
49959,1,9132010 16:00,180.5,86,81,79,85,84,81,80,85,75,85,84,82,82,76,86,84,84,80,84,82,78,82,85,86,85,2010,9,13,16
49960,1,9132010 17:00,188.9,85,82,79,85,84,80,80,86,73,85,83,82,83,76,86,83,84,80,84,82,80,82,86,86,83,2010,9,13,17
49961,1,9132010 18:00,191.9,85,81,78,84,83,80,79,84,73,84,82,82,82,75,84,83,84,79,82,82,80,81,85,86,83,2010,9,13,18
49962,1,9132010 19:00,185.5,83,75,76,81,77,74,75,81,70,82,80,79,77,72,80,80,81,76,81,80,78,73,83,84,80,2010,9,13,19
49963,1,9132010 20:00,175.6,72,70,70,75,72,68,69,73,68,76,74,70,71,68,73,71,68,69,73,67,71,66,71,76,68,2010,9,13,20
49964,1,9132010 21:00,172.9,67,64,65,71,68,63,65,70,66,72,71,66,68,64,69,68,65,68,70,66,69,64,70,69,64,2010,9,13,21
49965,1,9132010 22:00,154.6,64,64,62,70,66,67,65,67,66,68,70,64,67,63,68,65,63,66,66,64,69,64,69,67,64,2010,9,13,22
49966,1,9132010 23:00,134.6,62,63,59,69,66,63,63,66,66,65,69,63,69,62,68,64,61,64,66,63,69,64,67,69,62,2010,9,13,23
49967,1,9142010 0:00,113.6,60,63,57,66,65,67,63,66,66,66,68,61,66,62,65,64,60,64,68,62,69,63,66,66,61,2010,9,14,0
49968,1,9142010 1:00,105.1,61,63,55,59,64,65,61,65,64,65,67,61,66,63,67,63,58,63,63,62,70,61,61,67,62,2010,9,14,1
49969,1,9142010 2:00,98.5,58,63,55,58,63,65,61,65,66,66,64,59,66,68,68,62,57,64,61,62,69,61,63,65,62,2010,9,14,2
49970,1,9142010 3:00,94.7,57,61,54,63,63,63,63,63,66,65,63,59,63,69,65,62,56,64,63,62,68,63,62,64,62,2010,9,14,3
49971,1,9142010 4:00,92.6,56,63,53,58,61,63,62,64,64,64,65,57,66,69,64,62,56,68,61,62,68,63,62,62,61,2010,9,14,4
49972,1,9142010 5:00,94.2,55,61,53,59,61,63,61,64,64,63,66,57,66,71,62,61,55,68,61,62,67,63,60,62,61,2010,9,14,5
49973,1,9142010 6:00,101.0,53,57,52,58,61,64,62,64,66,62,65,57,63,71,63,62,55,67,63,61,67,63,60,62,60,2010,9,14,6
49974,1,9142010 7:00,116.7,54,57,52,58,60,63,62,63,66,62,64,57,61,71,63,64,55,67,61,61,65,61,60,61,60,2010,9,14,7
49975,1,9142010 8:00,122.7,57,64,54,61,64,66,66,66,66,64,66,59,65,74,66,68,58,71,59,64,69,64,63,65,65,2010,9,14,8
49976,1,9142010 9:00,126.8,66,70,60,69,71,72,72,73,66,70,74,66,71,76,74,73,66,74,71,71,74,72,70,73,70,2010,9,14,9
49977,1,9142010 10:00,135.0,73,75,67,76,77,76,76,80,70,78,80,73,78,77,79,80,75,78,75,77,78,75,77,81,78,2010,9,14,10
49978,1,9142010 11:00,146.1,81,82,73,82,82,80,81,84,72,82,82,79,82,79,84,85,81,80,81,82,81,82,85,85,84,2010,9,14,11
49979,1,9142010 12:00,159.8,86,84,77,85,85,83,85,89,73,86,85,82,85,78,89,88,84,85,84,86,84,86,89,89,86,2010,9,14,12
49980,1,9142010 13:00,174.9,89,90,80,89,87,86,87,90,75,90,87,86,88,82,90,90,87,87,86,88,87,90,92,93,90,2010,9,14,13
49981,1,9142010 14:00,194.1,91,90,82,89,89,88,89,91,77,92,89,88,87,81,92,92,89,86,88,89,88,91,92,93,92,2010,9,14,14
49982,1,9142010 15:00,206.3,93,90,83,92,90,89,90,93,77,93,89,90,88,84,93,93,90,85,90,89,87,91,95,96,92,2010,9,14,15
49983,1,9142010 16:00,219.0,93,90,83,92,90,89,90,93,77,94,89,90,89,83,93,92,90,85,88,90,87,91,95,94,92,2010,9,14,16
49984,1,9142010 17:00,226.6,93,90,83,91,91,89,90,93,75,93,91,90,88,83,90,93,90,84,88,90,85,91,95,94,91,2010,9,14,17
49985,1,9142010 18:00,230.3,90,90,81,91,90,86,87,91,72,92,88,88,88,81,89,88,88,82,84,87,80,90,94,93,90,2010,9,14,18
49986,1,9142010 19:00,220.7,88,86,77,86,84,82,81,88,72,88,85,84,83,80,86,83,84,80,81,81,78,81,90,89,84,2010,9,14,19
49987,1,9142010 20:00,209.3,76,75,72,82,78,77,77,82,68,82,80,75,74,79,79,80,70,79,77,78,74,73,87,84,75,2010,9,14,20
49988,1,9142010 21:00,201.8,71,73,68,79,76,76,75,78,70,80,77,72,73,79,75,78,68,79,75,77,72,72,80,78,73,2010,9,14,21
49989,1,9142010 22:00,181.1,69,73,65,70,75,75,74,76,64,75,76,70,77,79,74,77,65,80,75,76,72,70,76,76,68,2010,9,14,22
49990,1,9142010 23:00,158.6,68,70,64,72,76,72,73,76,64,75,77,70,74,79,78,77,64,80,73,74,71,68,71,73,67,2010,9,14,23
49991,1,9152010 0:00,138.0,65,70,62,70,75,73,73,74,63,73,74,68,70,78,76,76,63,80,72,71,70,68,72,76,65,2010,9,15,0
49992,1,9152010 1:00,122.0,63,64,62,66,73,71,73,73,63,72,71,66,68,77,74,74,63,79,66,70,70,64,68,73,66,2010,9,15,1
49993,1,9152010 2:00,113.1,66,64,61,66,71,71,73,72,63,69,67,64,64,77,73,74,62,79,64,71,66,64,68,68,66,2010,9,15,2
49994,1,9152010 3:00,106.9,64,63,60,68,69,67,71,71,61,68,68,63,64,76,65,73,60,78,66,71,64,64,65,67,63,2010,9,15,3
49995,1,9152010 4:00,103.4,61,61,58,65,70,65,69,70,61,69,65,61,63,75,62,73,59,77,66,69,65,63,64,62,64,2010,9,15,4
49996,1,9152010 5:00,102.6,60,57,57,59,70,59,64,70,59,67,64,61,61,74,61,71,59,74,66,68,64,61,62,60,61,2010,9,15,5
49997,1,9152010 6:00,107.8,58,57,55,62,68,60,63,67,59,66,63,57,60,72,61,70,58,71,64,66,63,59,62,62,60,2010,9,15,6
49998,1,9152010 7:00,122.6,57,55,55,62,67,60,62,66,57,65,61,57,62,71,61,68,57,70,61,64,64,57,57,61,62,2010,9,15,7
49999,1,9152010 8:00,126.9,59,57,56,65,69,63,67,67,59,67,65,59,61,74,63,70,60,73,63,67,67,63,63,64,62,2010,9,15,8
50000,1,9152010 9:00,131.1,68,69,61,72,74,73,74,73,63,73,74,66,70,77,72,75,69,75,70,72,74,72,71,74,71,2010,9,15,9
50001,1,9152010 10:00,141.0,76,75,66,81,79,78,80,77,68,80,79,73,76,80,79,78,77,80,75,78,79,79,78,79,79,2010,9,15,10
50002,1,9152010 11:00,154.4,84,81,71,84,83,81,83,83,73,85,82,81,80,83,83,85,82,83,79,82,78,82,83,83,83,2010,9,15,11
50003,1,9152010 12:00,167.0,88,82,77,87,87,82,85,87,77,87,85,84,83,83,87,88,86,84,82,85,79,84,87,86,86,2010,9,15,12
50004,1,9152010 13:00,179.3,91,84,80,88,89,82,86,90,75,89,86,88,85,83,89,86,87,84,84,86,79,84,89,88,87,2010,9,15,13
50005,1,9152010 14:00,192.7,92,84,82,90,91,83,86,91,77,90,89,88,87,84,90,86,90,85,84,88,81,88,91,89,88,2010,9,15,14
50006,1,9152010 15:00,204.7,93,86,83,91,92,82,86,93,77,92,89,90,88,83,91,85,91,85,88,87,80,88,92,91,91,2010,9,15,15
50007,1,9152010 16:00,214.8,95,90,83,91,93,82,85,93,77,94,91,90,88,83,94,86,91,84,88,86,81,90,93,92,91,2010,9,15,16
50008,1,9152010 17:00,222.8,94,90,83,92,93,80,84,93,77,92,90,90,89,82,91,84,91,82,88,85,81,88,92,92,90,2010,9,15,17
50009,1,9152010 18:00,223.3,93,84,82,91,89,79,82,90,75,85,89,90,88,79,90,83,90,81,86,83,79,88,90,90,89,2010,9,15,18
50010,1,9152010 19:00,211.6,89,79,77,89,85,75,79,85,73,82,85,82,82,75,86,80,83,78,82,80,77,82,88,87,84,2010,9,15,19
50011,1,9152010 20:00,196.5,78,75,72,80,80,73,71,80,72,77,80,73,78,71,81,78,72,77,75,76,74,79,84,81,77,2010,9,15,20
50012,1,9152010 21:00,189.0,73,72,68,69,77,72,69,77,68,74,78,72,74,70,74,77,68,75,73,76,73,75,82,78,77,2010,9,15,21
50013,1,9152010 22:00,169.3,70,70,66,68,74,71,65,75,68,72,75,72,72,69,71,74,66,77,73,75,71,73,80,72,74,2010,9,15,22
50014,1,9152010 23:00,149.7,76,70,64,67,74,71,68,72,66,72,75,73,74,69,76,71,65,77,70,70,70,72,78,77,72,2010,9,15,23
50015,1,9162010 0:00,130.3,74,66,61,66,72,70,68,72,64,70,74,73,71,75,74,71,64,76,66,69,69,72,76,76,68,2010,9,16,0
50016,1,9162010 1:00,115.8,72,66,60,65,71,70,66,72,63,69,72,73,70,75,73,70,63,77,64,68,69,72,75,74,68,2010,9,16,1
50017,1,9162010 2:00,107.7,71,64,59,69,69,70,67,71,59,68,71,72,71,76,71,68,62,76,64,70,67,70,74,73,64,2010,9,16,2
50018,1,9162010 3:00,103.6,69,64,61,68,67,71,65,68,64,67,69,70,70,75,69,67,61,76,64,66,67,68,73,72,66,2010,9,16,3
50019,1,9162010 4:00,101.6,66,64,60,70,66,70,68,67,61,68,67,66,69,75,68,66,62,76,63,64,67,68,73,72,66,2010,9,16,4
50020,1,9162010 5:00,102.4,64,64,59,70,66,69,66,68,59,67,66,66,68,75,66,66,62,75,63,68,66,66,70,69,70,2010,9,16,5
50021,1,9162010 6:00,109.7,62,64,59,68,65,67,66,66,59,66,64,66,68,74,65,64,61,75,66,66,67,68,69,70,66,2010,9,16,6
50022,1,9162010 7:00,126.5,62,66,60,66,64,67,69,65,59,68,65,64,67,75,64,65,61,74,64,66,69,70,69,70,68,2010,9,16,7
50023,1,9162010 8:00,133.4,63,70,60,70,68,71,69,69,61,70,66,72,67,77,68,66,63,78,64,66,71,72,71,70,68,2010,9,16,8
50024,1,9162010 9:00,138.3,72,70,66,74,76,76,73,73,66,72,73,73,72,78,74,76,72,80,70,74,76,75,75,75,74,2010,9,16,9
50025,1,9162010 10:00,154.1,78,79,71,79,80,79,80,79,73,79,77,75,78,80,80,81,80,81,73,79,81,81,81,80,79,2010,9,16,10
50026,1,9162010 11:00,171.4,84,84,74,82,82,81,82,83,75,84,83,81,83,81,84,84,83,82,77,82,84,84,85,85,83,2010,9,16,11
50027,1,9162010 12:00,188.0,87,84,78,85,86,84,84,86,77,87,86,84,87,82,87,86,85,82,81,84,88,86,88,88,88,2010,9,16,12
50028,1,9162010 13:00,201.4,89,90,79,87,87,85,86,88,77,90,88,86,89,82,88,88,87,85,86,84,89,90,89,90,89,2010,9,16,13
50029,1,9162010 14:00,214.7,90,90,81,89,88,86,87,89,77,91,89,88,89,82,90,84,88,84,88,84,91,90,91,93,92,2010,9,16,14
